Date,Loc.,Race No.,Type,Going,Course,Purse,Place,No.,Horse,Jockey,Trainer,Act. Wt.,Decl. Horse Wt.,Draw,LBW,Running Pos.,Finish Time,Win Odds
9/6/2020,ST,10,Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",1,2,MONGOLIAN KING(A098),K Teetan,Y S Tsui,129,1100,4,"""-""",10 9 9 1,01:21.1,5.4
9/6/2020,ST,10,Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",2,7,BALLISTIC KING(C231),C Schofield,K H Ting,123,1102,13,"""1""",8 8 6 2,01:21.3,14
9/6/2020,ST,10,Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",3,4,STAR SHINE(B163),C Y Ho,K W Lui,126,1198,14,"""1""",14 14 10 3,01:21.3,26
9/6/2020,ST,10,Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",4,1,SUPER OASIS(D085),C L Chau,P F Yiu,123,1141,5,"""2-1/2""",6 7 8 4,01:21.5,4.7
9/6/2020,ST,10,Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",5,11,KYRUS UNICORN(D267),M L Yeung,C W Chang,118,1079,12,"""3-1/4""",12 13 14 5,01:21.6,99
9/6/2020,ST,10,Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",6,8,BEAUTY APPLAUSE(C228),J Moreira,J Size,122,1147,9,"""4-1/4""",1 3 1 6,01:21.8,3.4
9/6/2020,ST,10,Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",7,9,KING OPIE(B034),V Borges,F C Lor,122,1090,2,"""4-1/4""",4 5 5 7,01:21.8,57
9/6/2020,ST,10,Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",8,10,AMAZING BEATS(C507),A Hamelin,P O'Sullivan,120,1149,10,"""5""",13 12 12 8,01:21.9,102
9/6/2020,ST,10,Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",9,13,RACING FIGHTER(B285),C Wong,C H Yip,112,1207,1,"""6""",5 4 4 9,01:22.1,114
9/6/2020,ST,10,Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",10,5,SUPER WEALTHY(D108),A Badel,D J Whyte,126,1217,8,"""6""",2 1 2 10,01:22.1,4.6
9/6/2020,ST,10,Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",11,12,FLASHCARD(D264),H T Mo,A S Cruz,114,1023,6,"""8-1/2""",11 11 13 11,01:22.5,109
9/6/2020,ST,10,Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",12,14,MONICA(B271),M F Poon,D A Hayes,114,1035,3,"""10-1/2""",9 10 11 12,01:22.8,44
9/6/2020,ST,10,Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",13,3,NORTHERN SUPERSTAR(C073),K C Leung,A T Millard,127,1112,7,"""10-3/4""",7 6 7 13,01:22.9,125
9/6/2020,ST,10,Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",14,6,HAPPY FUN(B316),Z Purton,C S Shum,125,1168,11,"""26-1/4""",3 2 3 14,01:25.3,8.2
9/6/2020,ST,10,Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",WV,,AMAZING ONE PLUS(D173),---,C S Shum,125,---,---,"""---""",---,---,---
9/9/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",1,4,WINS ALL(C388),K Teetan,W Y So,129,1092,1,"""-""",5 3 1,00:57.6,6.3
9/9/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",2,5,GOUTEN OF GARO(A291),N Callan,D E Ferraris,128,1114,2,"""2""",1 1 2,00:57.9,4.9
9/9/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",3,11,FLYING MONKEY(T361),A Badel,T P Yung,117,1087,10,"""3""",4 6 3,00:58.1,13
9/9/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",4,8,AURORA STEED(C023),Z Purton,C Fownes,123,1117,11,"""3-1/2""",6 10 4,00:58.1,5.5
9/9/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",5,1,BEAUT BEAUT(A315),C L Chau,L Ho,123,1146,5,"""4-1/4""",9 5 5,00:58.3,7.8
9/9/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",6,9,LA BOMBA(B143),J Moreira,K L Man,120,1071,12,"""5-3/4""",11 11 6,00:58.5,6.9
9/9/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",7,10,SHOW MISSION(T436),M Chadwick,C W Chang,118,1108,7,"""5-3/4""",12 12 7,00:58.5,14
9/9/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",8,6,APOLLOS BOW(C384),C Wong,Y S Tsui,122,1170,9,"""6""",2 4 8,00:58.6,25
9/9/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",9,3,MASTERWORK(C334),H W Lai,Y S Tsui,129,1153,4,"""6-1/2""",10 9 9,00:58.6,73
9/9/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",10,12,HARBOUR ALERT(T254),M F Poon,C W Chang,114,1288,3,"""6-1/2""",3 2 10,00:58.7,22
9/9/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",11,2,YEE CHEONG LUCKY(B357),A Hamelin,A T Millard,130,1077,8,"""7""",8 8 11,00:58.7,11
9/9/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",12,7,ISLAND WINNER(C088),K C Leung,P F Yiu,127,1243,6,"""7""",7 7 12,00:58.7,13
9/9/2020,HV,2,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",1,12,FAITHFUL TRINITY(A247),V Borges,W Y So,116,1086,6,"""-""",1 2 1 1,01:40.1,8.3
9/9/2020,HV,2,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",2,6,CHARITY GRAND(B358),Z Purton,C S Shum,123,1084,1,"""1-1/4""",5 6 6 2,01:40.3,5.5
9/9/2020,HV,2,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",3,9,LADY FIRST(B013),N Callan,A S Cruz,121,1026,2,"""2""",3 3 3 3,01:40.4,4.4
9/9/2020,HV,2,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",4,3,UNIVERSAL GO GO(B132),C Y Ho,K W Lui,126,1090,9,"""4-1/4""",4 4 4 4,01:40.8,4.7
9/9/2020,HV,2,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",5,5,PERFECT TO PLAY(B095),J Moreira,C Fownes,125,1035,3,"""4-3/4""",7 7 7 5,01:40.8,4.7
9/9/2020,HV,2,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",6,7,ELECTRIC LIGHTNING(A189),A Badel,D E Ferraris,123,1060,5,"""4-3/4""",8 8 8 6,01:40.9,17
9/9/2020,HV,2,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",7,10,EVEN KEEL(C442),K C Leung,A T Millard,120,1005,4,"""5""",6 5 5 7,01:40.9,18
9/9/2020,HV,2,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",8,1,RIGHT HONOURABLE(A164),C Schofield,R Gibson,133,1020,11,"""5-3/4""",11 12 11 8,01:41.0,27
9/9/2020,HV,2,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",9,2,INDIGENOUS STAR(A081),M F Poon,C W Chang,124,1051,7,"""10""",10 11 12 9,01:41.7,36
9/9/2020,HV,2,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",10,4,BIG BANG BONG(V186),K Teetan,C W Chang,125,1093,8,"""12""",9 10 9 10,01:42.0,17
9/9/2020,HV,2,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",11,8,HAR HAR HEART(A224),M Chadwick,T P Yung,122,1195,12,"""13""",12 9 10 11,01:42.2,74
9/9/2020,HV,2,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",12,11,BULB ELITE(A183),H N Wong,C H Yip,115,1168,10,"""17-1/2""",2 1 2 12,01:42.9,54
9/9/2020,HV,3,Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",1,4,MOMENTUM GALAXY(C275),K C Leung,K H Ting,125,996,6,"""-""",6 6 1,00:57.0,29
9/9/2020,HV,3,Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",2,1,NEXTMODEL(D015),Z Purton,T P Yung,133,1165,11,"""3/4""",1 1 2,00:57.2,2.4
9/9/2020,HV,3,Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",3,7,WILD WEST WING(C381),J Moreira,J Size,120,1051,4,"""1-1/4""",3 3 3,00:57.3,4.7
9/9/2020,HV,3,Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",4,2,G UNIT(C329),C Schofield,D A Hayes,132,1030,5,"""2-1/2""",2 2 4,00:57.4,6.9
9/9/2020,HV,3,Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",5,8,WINNING WAYS(B332),M Chadwick,C S Shum,118,1203,12,"""3""",7 7 5,00:57.5,41
9/9/2020,HV,3,Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",6,5,SEVENTH SEA(D134),A Badel,D E Ferraris,125,1015,7,"""3-1/2""",11 10 6,00:57.6,49
9/9/2020,HV,3,Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",7,3,FORZA ANGEL(B333),K Teetan,Y S Tsui,127,1034,9,"""3-3/4""",4 4 7,00:57.7,6.9
9/9/2020,HV,3,Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",8,11,FOR FUN'S SAKE(D242),C Wong,C Fownes,110,1041,8,"""5-1/4""",5 5 8,00:57.9,53
9/9/2020,HV,3,Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",9,9,PRECIOUS SWEETIE(B254),M F Poon,L Ho,115,1106,1,"""5-1/4""",8 8 9,00:57.9,10
9/9/2020,HV,3,Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",10,10,EVERBRAVE(A364),A Hamelin,K L Man,118,1188,3,"""5-1/2""",9 9 10,00:57.9,10
9/9/2020,HV,3,Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",11,12,WONDER BRAHMA(C525),H N Wong,D J Hall,111,1090,10,"""5-3/4""",10 11 11,00:58.0,127
9/9/2020,HV,3,Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",12,6,PLANET FLYER(D224),M L Yeung,W Y So,124,1127,2,"""16""",12 12 12,00:59.6,156
9/9/2020,HV,4,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",1,2,HARMONY N HOME(C531),Z Purton,C S Shum,131,1018,1,"""-""",3 2 1,01:09.9,4.6
9/9/2020,HV,4,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",2,3,SIMPLY FLUKE(C352),A Badel,D J Whyte,131,1104,2,"""1-3/4""",7 6 2,01:10.2,3.6
9/9/2020,HV,4,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",3,1,HARRIER JET(T372),A Hamelin,P O'Sullivan,133,1099,6,"""2-1/4""",5 4 3,01:10.3,35
9/9/2020,HV,4,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",4,9,SPARKLING STAR(D007),K Teetan,W Y So,121,1097,4,"""3-3/4""",11 10 4,01:10.5,5.8
9/9/2020,HV,4,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",5,12,THE ABRAXAS(C212),H N Wong,Y S Tsui,111,1153,8,"""5""",1 1 5,01:10.7,9.5
9/9/2020,HV,4,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",6,11,STARLIGHT(V273),C Schofield,C H Yip,119,1071,3,"""5-3/4""",10 11 6,01:10.8,21
9/9/2020,HV,4,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",7,8,DESTINE JEWELLERY(D032),M Chadwick,J Size,122,1165,5,"""6""",8 9 7,01:10.9,22
9/9/2020,HV,4,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",8,4,WINNING FEELING(C324),N Callan,D E Ferraris,130,1337,12,"""6-1/2""",9 8 8,01:11.0,23
9/9/2020,HV,4,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",9,10,THIS IS CHARISMA(D102),J Moreira,K W Lui,121,1105,7,"""7-3/4""",6 7 9,01:11.1,13
9/9/2020,HV,4,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",10,5,MOMENTUM HAPPY(C423),K C Leung,K H Ting,129,1079,11,"""8""",2 3 10,01:11.2,6.2
9/9/2020,HV,4,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",11,6,BULLISH BROTHER(C034),C Y Ho,A S Cruz,127,1124,9,"""10""",4 5 11,01:11.5,21
9/9/2020,HV,4,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",12,7,ALLOY STAR(D053),V Borges,T P Yung,122,1044,10,"""13-1/2""",12 12 12,01:12.1,180
9/9/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",1,11,MELBOURNE HALL(D118),Z Purton,D J Hall,120,1026,4,"""-""",9 10 1,01:09.7,10
9/9/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",2,1,POWER KING(C420),N Callan,A S Cruz,133,1116,9,"""N""",4 3 2,01:09.8,8.1
9/9/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",3,6,HERE COMES TED(C457),K Teetan,D E Ferraris,122,1204,10,"""1/2""",8 7 3,01:09.8,9.9
9/9/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",4,7,WOOD ON FIRE(C460),M Chadwick,L Ho,121,1059,1,"""1-1/4""",6 6 4,01:09.9,10
9/9/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",5,3,FEARLESS FIRE(B085),B Shinn,D A Hayes,127,1174,2,"""1-1/2""",5 5 5,01:09.9,13
9/9/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",6,9,DIAMOND RHYME(B183),K H Chan,F C Lor,113,1045,8,"""2""",3 2 6,01:10.0,14
9/9/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",7,8,BEST FOR YOU(C223),H N Wong,Y S Tsui,120,995,5,"""2-1/4""",10 11 7,01:10.1,140
9/9/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",8,2,NAMJONG SINGS(C480),C Y Ho,C S Shum,130,1206,11,"""2-1/2""",1 1 8,01:10.1,15
9/9/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",9,10,AUTHENTIC CHAMP(C039),M L Yeung,K H Ting,119,1158,3,"""2-1/2""",11 12 9,01:10.1,12
9/9/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",10,12,VICTORIOUS LEADER(B288),J Moreira,C H Yip,117,1040,7,"""3""",12 9 10,01:10.2,23
9/9/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",11,4,JAZZ STEED(C406),C Schofield,C Fownes,127,1238,6,"""4""",2 4 11,01:10.4,2.2
9/9/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",12,5,ALL BEST FRIENDS(A217),A Hamelin,K L Man,125,1073,12,"""10-3/4""",7 8 12,01:11.4,112
9/9/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",WV,,COPARTNER SPIRIT(D175),A Badel,R Gibson,120,---,---,"""---""",---,---,---
9/9/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",1,1,ALPHA HEDGE(B102),Z Purton,K W Lui,133,1210,3,"""-""",1 1 1 1,01:39.7,3.7
9/9/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",2,4,FLYING SWORD(C463),K Teetan,A S Cruz,125,1050,5,"""2""",4 4 5 2,01:40.1,5.6
9/9/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",3,2,REEL BIZZY(C138),C Y Ho,C S Shum,128,1091,1,"""2""",3 3 4 3,01:40.1,8.5
9/9/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",4,10,LIGHTNING STEED(B274),J Moreira,C Fownes,117,1117,2,"""2-1/2""",2 2 2 4,01:40.2,2.4
9/9/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",5,5,NAMJONG PLUS(B048),C Wong,Y S Tsui,120,1090,6,"""3-1/4""",9 10 11 5,01:40.2,26
9/9/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",6,9,BEST ALLIANCE(C284),A Badel,D J Whyte,118,1076,11,"""3-1/4""",11 9 3 6,01:40.3,13
9/9/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",7,6,DIVINE UNICORN(C269),N Callan,W Y So,123,1183,9,"""3-1/2""",6 6 7 7,01:40.3,42
9/9/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",8,7,TOYCOON(D203),V Borges,P F Yiu,123,1041,12,"""4-1/2""",10 11 10 8,01:40.5,17
9/9/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",9,8,XANTHUS(D320),B Shinn,R Gibson,122,1010,7,"""4-1/2""",7 7 8 9,01:40.5,182
9/9/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",10,3,SURREALISM(C285),A Hamelin,D E Ferraris,127,1089,8,"""6""",5 5 6 10,01:40.7,22
9/9/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",11,12,FUN LEGEND(D339),H W Lai,R Gibson,113,1034,4,"""12""",8 8 9 11,01:41.6,267
9/9/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",WV-A,11,URBAN DANCER(C512),M L Yeung,D A Hayes,116,---,---,"""---""",---,---,---
9/9/2020,HV,7,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",1,1,CALIFORNIA RAD(D147),K Teetan,A S Cruz,133,1208,6,"""-""",5 5 1,01:09.3,2.3
9/9/2020,HV,7,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",2,7,HARDLY SWEARS(C025),A Badel,K H Ting,119,1088,4,"""1-1/4""",9 8 2,01:09.5,10
9/9/2020,HV,7,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",3,8,VICTORY POWER(B294),C Schofield,D J Whyte,119,1121,2,"""2""",7 7 3,01:09.6,8.9
9/9/2020,HV,7,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",4,9,MASTER ALBERT(A296),V Borges,W Y So,118,1146,11,"""2-3/4""",10 10 4,01:09.7,80
9/9/2020,HV,7,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",5,11,CALIFORNIA LEVEE(C523),M Chadwick,A S Cruz,115,1280,3,"""2-3/4""",8 9 5,01:09.7,40
9/9/2020,HV,7,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",6,3,SACRED IBIS(A127),C Wong,A T Millard,122,1167,10,"""4-1/4""",11 11 6,01:10.0,60
9/9/2020,HV,7,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",7,5,AURORA PEGASUS(C351),Z Purton,C Fownes,123,1006,1,"""4-1/4""",6 6 7,01:10.0,5.2
9/9/2020,HV,7,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",8,10,TRIPLE TRIPLE(C359),J Moreira,F C Lor,116,1063,8,"""4-1/2""",3 1 8,01:10.0,7.7
9/9/2020,HV,7,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",9,4,CUE THE MUSIC(C495),N Callan,D E Ferraris,125,1146,5,"""6-1/2""",4 4 9,01:10.3,15
9/9/2020,HV,7,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",10,2,LITTLE BIRD(B069),A Hamelin,P F Yiu,129,1216,7,"""7""",2 3 10,01:10.4,12
9/9/2020,HV,7,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",11,6,FLYING BONUS(B433),K H Chan,C H Yip,115,1195,9,"""8""",1 2 11,01:10.6,17
9/9/2020,HV,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",1,5,GUY DRAGON(B377),Z Purton,C Fownes,123,1171,5,"""-""",8 8 1,01:09.6,4.2
9/9/2020,HV,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",2,11,FIRST RESPONDER(C205),C Y Ho,D J Whyte,116,1163,9,"""3/4""",7 5 2,01:09.8,26
9/9/2020,HV,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",3,10,CANTSTOPTHEFEELING(C432),A Badel,K H Ting,116,1188,10,"""1-1/4""",3 1 3,01:09.8,8.5
9/9/2020,HV,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",4,12,MEHBOOB(C239),M Chadwick,P O'Sullivan,113,1194,12,"""2-1/4""",11 10 4,01:10.0,45
9/9/2020,HV,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",5,4,STANLEY PARK(C446),N Callan,D E Ferraris,124,1285,8,"""2-1/4""",4 3 5,01:10.0,25
9/9/2020,HV,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",6,9,WINNING ENDEAVOUR(C048),H W Lai,D E Ferraris,117,1083,7,"""2-1/4""",10 11 6,01:10.0,54
9/9/2020,HV,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",7,6,WEALTHY DELIGHT(D424),A Hamelin,J Size,121,1000,11,"""4""",12 12 7,01:10.3,140
9/9/2020,HV,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",8,7,KEEP YOU WARM(D272),M F Poon,K W Lui,115,1093,4,"""4-1/4""",5 6 8,01:10.3,12
9/9/2020,HV,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",9,2,CALIFORNIA GUNGHO(B204),K Teetan,A S Cruz,124,1150,6,"""4-1/2""",1 2 9,01:10.4,14
9/9/2020,HV,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",10,8,LORIZ(C036),V Borges,P F Yiu,117,1239,2,"""4-1/2""",6 7 10,01:10.4,9.3
9/9/2020,HV,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",11,1,FANTASY(D100),J Moreira,C S Shum,133,1303,1,"""5""",9 9 11,01:10.4,2.9
9/9/2020,HV,8,Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",12,3,POISED TO STRIKE(D365),B Shinn,D A Hayes,124,1013,3,"""6""",2 4 12,01:10.6,6.9
9/13/2020,ST,1,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",1,5,HANDSOME REBEL(B469),K Teetan,Y S Tsui,127,1071,8,"""-""",3 3 1,01:09.0,3.6
9/13/2020,ST,1,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",2,2,BLOTTING PAPER(D043),A Hamelin,R Gibson,129,1141,7,"""1-3/4""",2 2 2,01:09.3,17
9/13/2020,ST,1,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",3,6,WAR LORD(C113),C Schofield,J Size,124,1127,1,"""2-1/2""",6 6 3,01:09.4,23
9/13/2020,ST,1,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",4,7,SUPER KIN(C011),Z Purton,C Fownes,122,1286,3,"""3-1/4""",7 7 4,01:09.6,3.3
9/13/2020,ST,1,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",5,3,DOLLAR REWARD(A305),J Moreira,C S Shum,128,1081,4,"""4-1/2""",5 4 5,01:09.8,8.1
9/13/2020,ST,1,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",6,4,GOLD COMET(D306),A Badel,A T Millard,127,1074,5,"""6-3/4""",8 8 6,01:10.1,32
9/13/2020,ST,1,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",7,9,SUPER WINNER(C341),M F Poon,C H Yip,114,1180,9,"""7""",1 1 7,01:10.1,6.5
9/13/2020,ST,1,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",8,8,VIVA COUNCIL(A190),H T Mo,L Ho,116,1137,2,"""10-1/2""",4 5 8,01:10.7,5.8
